sample(leafValue( Vout_cap "Cboot" 2e-13 ) 600n 512.6u "linear" 500n ) X,sample(leafValue( Vout_cap "Cboot" 2e-13 ) 600n 512.6u "linear" 500n ) Y
0.0004386,0.5935847767070827
0.0004391,-0.538336308981148
0.0004396,0.4797031820595548
0.0004401,-0.4178521176851887
0.0004406,0.3535353506628575
0.0004411,-0.2868598524071795
0.0004416,0.2185061611371594
0.0004421,-0.1485816687670823
0.0004426,0.07778041512824156
0.0004431,-0.006432511770566162
0.0004436,-0.06474189715297959
0.0004441,0.1358089020844918
0.0004446,-0.2059175587813873
0.0004451,0.2744440833232485
0.0004456,-0.3414721266355384
0.0004461,0.4063714214675522
0.0004466,-0.4686027555387169
0.0004471,0.5278525308495027
0.0004476,-0.5837729987010647
0.0004481,0.6359694370019991
0.0004486,-0.6841160335324494
0.0004491,0.7279094964077453
0.0004496,-0.7670446244553397
0.0004501,0.8013224639493962
0.0004506,-0.8305000234495007
0.0004511,0.8544211525647357
0.0004516,-0.8728915381714762
0.0004521,0.8858347603135421
0.0004526,-0.8930982991742283
0.0004531,0.8947266947922194
0.0004536,-0.8906782212516636
0.0004541,0.8809341460002571
0.0004546,-0.8655488682968517
0.0004551,0.8447827183923158
0.0004556,-0.8184884665383869
0.0004561,0.7871790375031976
0.0004566,-0.7507133650886656
0.0004571,0.7094907354788789
0.0004576,-0.6638501593645176
0.0004581,0.6138438917623499
0.0004586,-0.5600173529769314
0.0004591,0.5026144470870902
0.0004596,-0.4420944168547049
0.0004601,0.378627996975046
0.0004606,-0.3127485301403179
0.0004611,0.245039879858505
0.0004616,-0.1756151214086853
0.0004621,0.1051450002782403
0.0004626,-0.03392633505412906
0.0004631,-0.03732284726684833
0.0004636,0.1085813569526866
0.0004641,-0.1788947373480331
0.0004646,0.2482794895959455
0.0004651,-0.3159655642364186
0.0004656,0.3817177023263594
0.0004661,-0.4449886281200344
0.0004666,0.5054611308447586
0.0004671,-0.5626876107943863
0.0004676,0.6163525497440721
0.0004681,-0.6661044595896769
0.0004686,0.7115884649082499
0.0004691,-0.7525588771688657
0.0004696,0.7887312672439514
0.0004701,-0.8199074344024518
0.0004706,0.84586299353293
0.0004711,-0.8664368791948536
0.0004716,0.8815123513279604
0.0004721,-0.8910002298417619
0.0004726,0.8947742809791229
0.0004731,-0.892930520041379
0.0004736,0.8853840320184845
0.0004741,-0.8721925082873773
0.0004746,0.8534230290226822
0.0004751,-0.8293054694282203
0.0004756,0.7998612949194336
0.0004761,-0.7652936933981439
0.0004766,0.7258345832496381
0.0004771,-0.6819531932359738
0.0004776,0.6335322933856674
0.0004781,-0.5811642139501138
0.0004786,0.5250881386403038
0.0004791,-0.4657000719653838
0.0004796,0.4033092428870818
0.0004801,-0.3383436869047469
0.0004806,0.2711783755341897
0.0004811,-0.2024796250335727
0.0004816,0.1322841078229788
0.0004821,-0.06135012639410486
0.0004826,-0.01007916487030679
0.0004831,0.08118024635671194
0.0004836,-0.1520743422136625
0.0004841,0.2217137647110317
0.0004846,-0.2900802213921122
0.0004851,0.3566477356623746
0.0004856,-0.4209126968381105
0.0004861,0.4825632358691428
0.0004866,-0.5410694561785044
0.0004871,0.5961610281559883
0.0004876,-0.6474542743367628
0.0004881,0.6946169092533542
0.0004886,-0.7373626442494821
0.0004891,0.7753967354666705
0.0004896,-0.808495774137221
0.0004901,0.8364955943528587
0.0004906,-0.8591707763263275
0.0004911,0.8763712734251448
0.0004916,-0.8880234305946819
0.0004921,0.8939860355803453
0.0004925999999999999,-0.8942702427815096
0.0004931,0.8889352211515059
0.0004936,-0.8779021109694919
0.0004941,0.8612709115478218
0.0004946,-0.839217413262152
0.0004950999999999999,0.8117951021947964
0.0004956,-0.7790829806166367
0.0004961,0.7415236249742932
0.0004966,-0.6993948134959359
0.0004971,0.6525611421458264
0.0004976,-0.6017563163915606
0.0004981,0.5470687964313401
0.0004986,-0.4889532209802687
0.0004991,0.4275456268306804
0.0004996,-0.3636215607731131
0.0005001,0.2972613172240247
0.0005006,-0.2291377007211858
0.0005011,0.1594056095504227
0.0005015999999999999,-0.08873125301427677
0.0005021,0.01743482246582574
0.0005026,0.05379648492570781
0.0005031,-0.1249314227668978
0.0005036,0.1951968680774862
0.0005040999999999999,-0.2640731862003975
0.0005046,0.3312902933351656
0.0005051,-0.3965547965841996
0.0005056,0.4592053972705078
0.0005061,-0.5189727664962399
0.0005066,0.5754022109685428
0.0005071,-0.6281938574773694
0.0005076,0.6769872721738575
0.0005081,-0.7214514854762113
0.0005086,0.7613379168588095
0.0005091,-0.7963760727184411
0.0005096,0.8263459860538808
0.0005101,-0.8510948314234122
0.0005105999999999999,0.8704077167026747
0.0005111,-0.8841989469717303
0.0005116,0.8923848215349136
0.0005121,-0.8948540476929755
0.0005126,0.8916643536443559
