sample(leafValue( Vout_cap "t_dly" 5e-08 ) 125n 102.525u "linear" 100n ) X,sample(leafValue( Vout_cap "t_dly" 5e-08 ) 125n 102.525u "linear" 100n ) Y
8.2325e-05,0.06113879454962142
8.2425e-05,1.761081788892032
8.2525e-05,0.02223631384731031
8.2625e-05,1.788900553977833
8.272500000000001e-05,0.005630538085064214
8.282499999999999e-05,1.794158653957588
8.2925e-05,0.01175414396231639
8.3025e-05,1.776720955576117
8.3125e-05,0.04046482518414694
8.3225e-05,1.73702224487052
8.332499999999999e-05,0.09102788898177626
8.342499999999999e-05,1.676070095854322
8.3525e-05,0.1621390074813558
8.3625e-05,1.595409556692039
8.3725e-05,0.2519895294612868
8.3825e-05,1.497088885161146
8.392499999999999e-05,0.3582982260297591
8.4025e-05,1.383607050154833
8.4125e-05,0.4783631619116035
8.4225e-05,1.257843401515275
8.4325e-05,0.6091315967017275
8.442500000000001e-05,1.122989551617631
8.452499999999999e-05,0.7472809377496632
8.4625e-05,0.9824674360575115
8.4725e-05,0.8892999649876661
8.4825e-05,0.8398476107450068
8.4925e-05,1.031581283201765
8.502499999999999e-05,0.6987481956219215
8.5125e-05,1.17051991938901
8.5225e-05,0.5627548738759065
8.5325e-05,1.302586045997758
8.5425e-05,0.4353263462725646
8.552500000000001e-05,1.424427363605646
8.562499999999999e-05,0.3197038980228445
8.5725e-05,1.532951473034572
8.5825e-05,0.2188253250062083
8.5925e-05,1.625406903527527
8.6025e-05,0.135251755989529
8.612499999999999e-05,1.699447495372204
8.6225e-05,0.07110288173576554
8.6325e-05,1.753196788638294
8.6425e-05,0.02800900997028978
8.6525e-05,1.785289027372623
8.6625e-05,0.007063981517710341
8.672499999999999e-05,1.794912461207179
8.6825e-05,0.00880975407448005
8.6925e-05,1.781824889065248
8.7025e-05,0.0332156008834633
8.7125e-05,1.746345666618291
8.722499999999999e-05,0.07966102365080176
8.732499999999999e-05,1.689377314014707
8.7425e-05,0.1469458988205886
8.7525e-05,1.61236253365961
8.7625e-05,0.233355861671038
8.7725e-05,1.517256836030234
8.782499999999999e-05,0.3366972400288187
8.7925e-05,1.406477205247001
8.8025e-05,0.4543441440418031
8.8125e-05,1.282836485195228
8.8225e-05,0.5833053790704045
8.832500000000001e-05,1.149471101698278
8.842499999999999e-05,0.7203029390478156
8.8525e-05,1.009766075087299
8.8625e-05,0.8618560869940153
8.8725e-05,0.8672677337736235
8.8825e-05,1.004368487409819
8.892499999999999e-05,0.725595339451496
8.9025e-05,1.144228019825929
8.9125e-05,0.5883464397502506
8.9225e-05,1.277882507365086
8.9325e-05,0.4590113049596871
8.942500000000001e-05,1.401939600664433
8.952499999999999e-05,0.3408794627958741
8.9625e-05,1.513249946145214
8.9725e-05,0.2369541527859183
8.9825e-05,1.608990965284783
8.9925e-05,0.1498736314583422
9.002499999999999e-05,1.686733591786873
9.0125e-05,0.08184734582312911
9.0225e-05,1.744507500436705
9.0325e-05,0.03460253693975623
9.0425e-05,1.78084468835186
9.0525e-05,0.009338074768765851
9.062499999999999e-05,1.794827652712847
9.0725e-05,0.006704655301499152
9.0825e-05,1.786098791898699
9.0925e-05,0.02678301893729328
9.1025e-05,1.754873783213043
9.112499999999999e-05,0.0690661199860443
9.122499999999999e-05,1.701941553344452
9.1325e-05,0.1324615228555484
9.1425e-05,1.628645052402142
9.1525e-05,0.2153494823534989
9.1625e-05,1.536844049764233
9.172499999999999e-05,0.3156264885003592
9.1825e-05,1.428871923152207
9.1925e-05,0.4307443984786061
9.2025e-05,1.307470334203364
9.2125e-05,0.5577760549277541
9.222500000000001e-05,1.175718064178212
9.232499999999999e-05,0.6934936456945059
9.2425e-05,1.036960075883296
9.2525e-05,0.8344480455961557
9.2625e-05,0.8947192845817574
9.2725e-05,0.9770572293978014
9.282499999999999e-05,0.7526068478159672
9.2925e-05,1.117705473994782
9.3025e-05,0.614231492291072
9.3125e-05,1.252823109596736
9.3225e-05,0.4831116371968125
9.332500000000001e-05,1.378979235400743
9.342499999999999e-05,0.3625821346612877
9.3525e-05,1.492971342047213
9.3625e-05,0.2557078637777134
9.3725e-05,1.591908455030599
9.3825e-05,0.1652019861578486
9.392499999999999e-05,1.673279730426755
9.4025e-05,0.09336160208684169
9.4125e-05,1.735023703621073
9.4225e-05,0.04201051572779589
9.4325e-05,1.775572276362445
9.4425e-05,0.0124512595344562
9.452499999999999e-05,1.793899930254601
9.4625e-05,0.005441691490314449
9.4725e-05,1.789539010992979
9.4825e-05,0.02117336827312874
9.4925e-05,1.762596992087449
9.502499999999999e-05,0.05925437535450381
9.512499999999999e-05,1.713751419115931
9.5225e-05,0.1186993675601261
9.5325e-05,1.644242394259692
9.5425e-05,0.1979876631688619
9.5525e-05,1.555831897415047
9.562499999999999e-05,0.2951056029659086
9.5725e-05,1.450768437545144
9.5825e-05,0.407585469469715
9.5925e-05,1.331719262717528
9.6025e-05,0.5325688669230577
9.612500000000001e-05,1.201705088924091
9.622499999999999e-05,0.6668785208562433
9.6325e-05,1.064025673527175
9.6425e-05,0.8071008418333054
9.6525e-05,0.9221749526182266
9.6625e-05,0.9496746697570332
9.672499999999999e-05,0.7797566704441479
9.6825e-05,1.090978715937226
9.6925e-05,0.6403852561309903
9.7025e-05,1.227431558601972
9.7125e-05,0.5076035768580329
9.722500000000001e-05,1.355567635846868
9.732499999999999e-05,0.3847908690542171
9.7425e-05,1.472134393567337
9.7525e-05,0.2750675725823896
9.7625e-05,1.574174478263405
9.7725e-05,0.181221619452789
9.782499999999999e-05,1.659098875861187
9.7925e-05,0.1056346711704267
9.8025e-05,1.724754618342767
9.8125e-05,0.0502244689452933
9.8225e-05,1.769476181558459
9.8325e-05,0.01640020743587635
9.842499999999999e-05,1.792130429487303
9.8525e-05,0.005021499752922058
9.8625e-05,1.792143045754265
9.8725e-05,0.01639206471849531
9.8825e-05,1.769507964300227
9.892499999999999e-05,0.05023362431029057
9.902499999999999e-05,1.724794827954511
9.9125e-05,0.1056723157031114
9.9225e-05,1.659138554146797
9.9325e-05,0.1812862698193908
9.9425e-05,1.574203113047428
9.952499999999999e-05,0.2751538810536834
9.9625e-05,1.472147075076995
9.9725e-05,0.3848905499975015
9.9825e-05,1.355562190636638
9.9925e-05,0.5077072973140552
0.000100025,1.227408701495811
0.000100125,0.6404820430545547
0.000100225,1.090935790985327
0.000100325,0.779841463858161
0.000100425,0.9496102404957454
0.000100525,0.9222427428976325
0.000100625,0.8070194516217354
0.000100725,1.06407122450224
0.000100825,0.6667825978549
0.000100925,1.201731854111641
0.000101025,0.5324658557120437
0.000101125,1.331728228233569
0.000101225,0.4074838781831231
0.000101325,1.450759147130078
0.000101425,0.2950156973535683
0.000101525,1.555806209197516
0.000101625,0.1979182133106691
0.000101725,1.644203941814171
0.000101825,0.1186563471054757
0.000101925,1.713710070165925
0.000102025,0.05924027032393001
0.000102125,1.762562353434838
0.000102225,0.02118076277693121
0.000102325,1.789522755935969
0.000102425,0.005444358139589179
0.000102525,1.793906509804903
