Sampled_Vgs (m=32) X,Sampled_Vgs (m=32) Y
8.737999999999999e-05,1.172181035906377
8.748e-05,1.369238427340877
8.758e-05,1.150249227831659
8.768e-05,1.38255000819644
8.777999999999999e-05,1.131226566223016
8.787999999999999e-05,1.399376246488162
8.797999999999999e-05,1.115611910781977
8.808e-05,1.421235979714822
8.818e-05,1.103784382009747
8.828e-05,1.431084839925915
8.837999999999999e-05,1.096054734834224
8.847999999999999e-05,1.436716116319932
8.858e-05,1.092618590147445
8.868e-05,1.437981792548308
8.878e-05,1.093568115210774
8.887999999999999e-05,1.434840487895752
8.897999999999999e-05,1.098943092521195
8.907999999999999e-05,1.427372183130153
8.918e-05,1.108561652251573
8.928e-05,1.415773246697401
8.938e-05,1.122185364242349
8.947999999999999e-05,1.400337981922659
8.957999999999999e-05,1.139330096321499
8.968e-05,1.37393436107686
8.978e-05,1.159748465330904
8.988e-05,1.352563332370951
8.997999999999999e-05,1.182740310729579
9.007999999999999e-05,1.328764866295836
9.017999999999999e-05,1.207791217227675
9.028e-05,1.303155764438057
9.038e-05,1.234369974150878
9.048e-05,1.276457709818803
9.057999999999999e-05,1.261708836140616
9.067999999999999e-05,1.249368709495221
9.077999999999999e-05,1.289102924865419
9.088e-05,1.22268781452988
9.098e-05,1.31587403046135
9.107999999999999e-05,1.198377840379082
9.117999999999999e-05,1.341381922578666
9.127999999999999e-05,1.176682233505185
9.138e-05,1.36497176068282
9.148e-05,1.154257230677156
9.158e-05,1.378916882007932
9.167999999999999e-05,1.134634745613155
9.177999999999999e-05,1.396421083338285
9.187999999999999e-05,1.1183340610905
9.198e-05,1.418878651495287
9.208e-05,1.105748268679355
9.218e-05,1.429511759369271
9.227999999999999e-05,1.097212888063677
9.237999999999999e-05,1.4359687114483
9.248e-05,1.092940212644922
9.258e-05,1.438081814202158
9.268e-05,1.093045919288972
9.277999999999999e-05,1.43578550948326
9.287999999999999e-05,1.097580395318574
9.297999999999999e-05,1.429136180591191
9.308e-05,1.106403207250295
9.318e-05,1.41831256898786
9.328e-05,1.119285502821078
9.337999999999999e-05,1.403589979820519
9.347999999999999e-05,1.135766617698669
9.358e-05,1.377706531978832
9.368e-05,1.155597538836534
9.378e-05,1.356883069346058
9.387999999999999e-05,1.178200310822373
9.397999999999999e-05,1.33349768962329
9.407999999999999e-05,1.202933722158263
9.418e-05,1.308190025342341
9.428e-05,1.229178291254178
9.438e-05,1.281646233455713
9.447999999999999e-05,1.25642552962468
9.457999999999999e-05,1.254571669527898
9.467999999999999e-05,1.2838616000311
9.478e-05,1.227673479257927
9.488e-05,1.310801910527293
9.497999999999999e-05,1.202952676771597
9.507999999999999e-05,1.336603939730457
9.517999999999999e-05,1.181265539493995
9.528e-05,1.360612609332565
9.538e-05,1.15837303093806
9.548e-05,1.375163270614968
9.557999999999999e-05,1.13816338598781
9.567999999999999e-05,1.393328618218848
9.577999999999999e-05,1.121191782259608
9.588e-05,1.416375770798592
9.598e-05,1.10786102367947
9.608e-05,1.427783784597406
9.617999999999999e-05,1.098529016040712
9.627999999999999e-05,1.435060228653384
9.638e-05,1.093423214793716
9.648e-05,1.438017273145153
9.658e-05,1.092683977953682
9.667999999999999e-05,1.436568046545633
9.677999999999999e-05,1.096343419232666
9.687999999999999e-05,1.430746253716833
9.698e-05,1.104397250239662
9.708e-05,1.420707678820609
9.718e-05,1.116523762586089
9.727999999999999e-05,1.406710413775859
9.737999999999999e-05,1.132318001656657
9.748e-05,1.38136017466117
9.758e-05,1.151548739767862
9.768e-05,1.361115328776977
9.777999999999999e-05,1.173666717462851
9.787999999999999e-05,1.338162857375766
9.797999999999999e-05,1.198020044753289
9.808e-05,1.31312425946454
9.818e-05,1.224018627299343
9.828e-05,1.286817779277335
9.837999999999999e-05,1.251149143428939
9.847999999999999e-05,1.25978370695549
9.857999999999999e-05,1.278603840394438
9.868e-05,1.232804903552857
9.878e-05,1.305690224503197
9.887999999999999e-05,1.207574560540794
9.897999999999999e-05,1.331760775826221
9.907999999999999e-05,1.185926998680221
9.918e-05,1.356165239537434
9.928e-05,1.162587615648923
9.938e-05,1.378275361732679
9.947999999999999e-05,1.141814109272314
9.957999999999999e-05,1.390101946825523
9.967999999999999e-05,1.124184218466337
9.978e-05,1.413735035094321
9.988e-05,1.110123428080162
9.997999999999999e-05,1.425902868443191
0.00010008,1.100001712554153
0.00010018,1.43399189525843
0.00010028,1.094067953776479
0.00010038,1.4377895197788
0.00010048,1.092483346829793
0.00010058,1.437189005750009
0.00010068,1.095299099138906
0.00010078,1.432199803448387
0.00010088,1.102543355389964
0.00010098,1.422956730885673
0.00010108,1.11390310013273
0.00010118,1.409689181503111
0.00010128,1.128994545869454
0.00010138,1.392742702565265
0.00010148,1.147606998004386
0.00010158,1.365238443000955
0.00010168,1.169219468441037
0.00010178,1.342751106195843
0.00010188,1.193168773270191
0.00010198,1.318053201150232
0.00010208,1.218897626234262
0.00010218,1.291959268786949
0.00010228,1.245884660288561
0.00010238,1.265003926639974
0.00010248,1.273331735021527
0.00010258,1.237961382568094
0.00010268,1.300542749498205
0.00010278,1.212241066797837
0.00010288,1.326856812734954
0.00010298,1.188513954585571
